3.057584046524272625e-03,5.671226619601728129e-03
3.154459583815867260e-03,5.644663069669296658e-03
3.257033682124614495e-03,5.621419963478419338e-03
3.342512097381903496e-03,5.609798410382980244e-03
3.419442671113464248e-03,5.611458632253756885e-03
3.487825403319295449e-03,5.626400629090750130e-03
3.516318208405058449e-03,5.657944844635512394e-03
3.510619647387906283e-03,5.691149282051052166e-03
3.516318208405058449e-03,5.711902055435764090e-03
3.504921086370753249e-03,5.723523608531203184e-03
3.513468927896482366e-03,5.728504274143533977e-03
3.516318208405058449e-03,5.730164496014311486e-03
3.522016769422211049e-03,5.732654828820476882e-03
3.527715330439363649e-03,5.735145161626643145e-03
3.533413891456516683e-03,5.738465605368196429e-03
3.539112452473669283e-03,5.740955938174361825e-03
3.547660293999397967e-03,5.744276381915915108e-03
3.527715330439363649e-03,5.754237713140577561e-03
3.522016769422211049e-03,5.768349599042182051e-03
3.499222525353600649e-03,5.794083038039224767e-03
3.456483317724955932e-03,5.826457364519376653e-03
3.450784756707803332e-03,5.860491912870304312e-03
3.430839793147769014e-03,5.904487792445894424e-03
3.442236915182074648e-03,5.945163228279930386e-03
3.422291951622040331e-03,5.989159107855520497e-03
3.396648427044853848e-03,6.030664654624944346e-03
3.385251305010548214e-03,6.061378759234319590e-03
3.371004902467666930e-03,6.089602531037527702e-03
3.385251305010548214e-03,6.116166080969960041e-03
3.433689073656345531e-03,6.139409187160837361e-03
3.527715330439363649e-03,6.165972737093269700e-03
3.681576477902484719e-03,6.168463069899434228e-03
3.812643381296994954e-03,6.195026619831866567e-03
3.935162443165776507e-03,6.234871944730513774e-03
4.071927907577438908e-03,6.265586049339888150e-03
4.202994810971950011e-03,6.292149599272319621e-03
4.319815311823577662e-03,6.313732483592420300e-03
4.450882215218087898e-03,6.322033592946305243e-03
4.539209910983953850e-03,6.330334702300190186e-03
4.647482570309852817e-03,6.327014258558636035e-03
4.755755229635753520e-03,6.307921707044701620e-03
4.861178608453075971e-03,6.268076382146053546e-03
4.949506304218942790e-03,6.220760058828910151e-03
5.026436877950502674e-03,6.167632958964045474e-03
5.066326805070571308e-03,6.114505859099182532e-03
5.086271768630606059e-03,6.051417428009657137e-03
5.089121049139180841e-03,5.980857998501635554e-03
5.083422488122028675e-03,5.906148014316671066e-03
5.100518171173486909e-03,5.823967031713210389e-03
5.111915293207792109e-03,5.740125827238973071e-03
5.086271768630606059e-03,5.654624400893959110e-03
5.091970329647758225e-03,5.568292863613555528e-03
5.103367451682062558e-03,5.483621548203929455e-03
5.123312415242097309e-03,5.402270676535857533e-03
5.205941549990810227e-03,5.315939139255454818e-03
5.294269245756676179e-03,5.232097934781216632e-03
5.399692624573999497e-03,5.155727728725475502e-03
5.542156650002814933e-03,5.081017744540511014e-03
5.707414919500240769e-03,5.015438980644820223e-03
5.892618152557700488e-03,4.958991437038403997e-03
6.060725702563702841e-03,4.915825668398201773e-03
6.186094044941060043e-03,4.884281452853439509e-03
6.297215984775537262e-03,4.849416793567122227e-03
6.357050875455638912e-03,4.806251024926920870e-03
6.334256631387028512e-03,4.758934701609776607e-03
6.231682533078281711e-03,4.709128045486467816e-03
6.114862032226652325e-03,4.652680501880049856e-03
5.986644409340718606e-03,4.591252292661301103e-03
5.821386139843292770e-03,4.531484305313330727e-03
5.644730748311561734e-03,4.464245319546862427e-03
5.493718881357017615e-03,4.389535335361898806e-03
5.331309892368167429e-03,4.312335018370768054e-03
5.129010976259250343e-03,4.234304590444250282e-03
4.949506304218942790e-03,4.147142942228458813e-03
4.761453790652905686e-03,4.056660850271113193e-03
4.564853435561140767e-03,3.962858314572213422e-03
4.345458836400765447e-03,3.856604114842486671e-03
