3.000882612533100485e-03,2.201885364343222039e-03
3.177405119152694555e-03,1.926649693800318959e-03
2.647837599293911912e-03,9.633248469001596962e-04
2.383053839364520157e-03,1.376178352714514858e-04
2.118270079435130137e-03,1.238560517443062017e-03
8.826125330979722999e-04,2.614738870157575900e-03
1.765225066195950725e-04,2.752356705429027332e-03
1.765225066195950725e-04,1.720222940893142245e-03
3.530450132391901451e-04,9.633248469001591541e-04
2.647837599293918634e-04,4.128535058143544575e-04
8.826125330979832232e-05,1.376178352714508624e-04
1.765225066195935005e-04,2.064267529071775269e-04
1.765225066195935005e-04,2.064267529071769035e-04
1.765225066195935005e-04,2.752356705429023212e-04
1.765225066195935005e-04,2.064267529071775269e-04
2.647837599293918634e-04,2.752356705429029717e-04
6.178287731685788101e-04,8.257070116287076140e-04
1.765225066195935005e-04,1.169751599807336085e-03
7.060900264783771460e-04,2.133076446707497190e-03
1.323918799646955956e-03,2.683547787793300315e-03
1.765225066195935005e-04,2.821165623064753915e-03
6.178287731685804364e-04,3.646872634693461637e-03
3.530450132391885730e-04,3.371636964150557473e-03
6.178287731685788101e-04,3.646872634693459035e-03
7.943512797881739640e-04,3.440445881786284056e-03
3.530450132391885730e-04,2.545929952521851919e-03
4.413062665489853368e-04,2.339503199614672169e-03
4.413062665489853368e-04,2.201885364343223773e-03
1.500441306266549592e-03,1.926649693800317007e-03
2.912621359223304101e-03,2.201885364343223773e-03
4.766107678729040315e-03,2.064267529071750875e-04
4.060017652250666638e-03,2.201885364343223773e-03
3.795233892321274449e-03,3.302828046514835660e-03
4.236540158870260274e-03,2.545929952521842378e-03
4.060017652250666638e-03,2.201885364343223773e-03
3.618711385701674742e-03,1.789031858528873599e-03
4.060017652250666638e-03,6.880891763572568329e-04
2.736098852603710465e-03,6.880891763572568329e-04
3.353927625772286022e-03,2.752356705429066038e-04
3.353927625772292528e-03,1.582605105621688645e-03
3.265666372462487903e-03,3.302828046514830456e-03
2.736098852603716537e-03,3.922108305236365368e-03
2.383053839364511050e-03,4.403770728686447547e-03
1.235657546337163909e-03,4.403770728686442343e-03
6.178287731685819543e-04,5.229477740315152667e-03
8.826125330979204750e-05,5.848757999036682809e-03
1.765225066195966446e-04,6.192802587215308352e-03
5.295675198587899068e-04,6.812082845936843697e-03
3.530450132391807667e-04,6.949700681208291660e-03
7.943512797881661577e-04,7.087318516479745693e-03
1.765225066195966446e-04,7.156127434115470975e-03
3.530450132391807667e-04,7.018509598844019544e-03
6.178287731685819543e-04,6.743273928301114946e-03
2.559576345984119865e-03,7.156127434115469241e-03
2.736098852603703960e-03,6.949700681208294262e-03
3.265666372462493975e-03,6.330420422486764120e-03
4.413062665489853910e-03,6.192802587215305750e-03
5.119152691968227586e-03,5.435904493222332851e-03
5.736981465136809649e-03,4.679006399229344339e-03
5.207413945278032211e-03,3.578063717057737222e-03
3.883495145631063461e-03,2.614738870157573732e-03
3.442188879082090647e-03,2.889974540700480498e-03
1.853486319505733395e-03,3.578063717057737222e-03
7.060900264783740018e-04,3.922108305236365368e-03
3.177405119152689351e-03,4.128535058143540347e-03
3.618711385701687318e-03,4.679006399229344339e-03
3.971756398940868085e-03,5.091859905043694297e-03
5.119152691968227586e-03,4.954242069772260212e-03
5.472197705207420930e-03,5.573522328493775609e-03
4.677846425419242629e-03,6.192802587215310954e-03
5.030891438658435105e-03,6.399229340122476392e-03
6.266548984995587088e-03,6.468038257758217287e-03
5.560458958517212544e-03,7.224936351751196258e-03
5.825242718446614273e-03,7.500172022294102590e-03
6.090026478375996921e-03,7.775407692837009790e-03
6.796116504854370598e-03,8.807541457372874277e-03
6.972639011473973775e-03,8.945159292644338719e-03
8.120035304501326337e-03,8.876350375008616039e-03
7.943512797881736170e-03,8.807541457372895094e-03
7.060900264783767123e-03,9.013968210280040583e-03
7.502206531332751213e-03,8.188261198651378830e-03
7.678729037952344849e-03,8.325879033922784292e-03
6.531332744924983613e-03,8.394687951558564218e-03
7.413945278022952660e-03,8.050643363379897041e-03
6.619593998234780431e-03,8.463496869194266081e-03
6.266548984995593159e-03,8.188261198651340667e-03
7.237422771403362494e-03,7.844216610472711654e-03
6.443071491615183326e-03,8.119452281015637068e-03
7.060900264783765388e-03,7.637789857565566165e-03
6.796116504854376669e-03,7.293745269386898121e-03
5.913503971756405887e-03,7.637789857565566165e-03
